Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2QJLqxLXlzMiApFS6eBY4G,"Fukit","Trëndi","Yeat",2021-08-05,148693,1,true,dalootrobber2121,2023-01-16T23:57:21Z,"rage rap","TwizzyRich",0.74,0.535,11,-8.834,1,0.18,0.0015,0,0.202,0.215,77.498,4
spotify:track:4IO8X9W69dIQe0EC5ALXhq,"Immortal","Immortal","21 Savage",2019-10-31,254723,65,true,dalootrobber2121,2023-01-18T00:56:01Z,"","Slaughter Gang, LLC/Epic Records",0.741,0.87,6,-3.494,0,0.503,0.00813,0,0.114,0.663,184.194,4
spotify:track:68Dni7IE4VyPkTOH9mRWHr,"No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292799,87,true,dalootrobber2121,2023-01-20T00:34:46Z,"rap","Roc Nation Records LLC",0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4
spotify:track:2wGSgTmgSF3xjRrHkTc25R,"Hate It Or Love It","The Documentary","The Game;50 Cent",2005,206400,83,true,dalootrobber2121,2023-01-20T16:42:38Z,"west coast hip hop,old school hip hop,hip hop,east coast hip hop","Geffen",0.802,0.785,9,-4.781,1,0.207,0.14,0,0.123,0.435,99.998,4
spotify:track:610gzNqwaSz89u6YIpDlyZ,"NEVEREVER","NS+ (ULTRA)","Destroy Lonely",2022-11-18,144000,64,true,dalootrobber2121,2023-01-29T14:34:48Z,"rage rap","Opium - Destroy Lonely",0.784,0.538,8,-6.952,1,0.177,0.0452,0,0.112,0.326,140.115,4
spotify:track:42tD9J0KCPFSc1d2hFTvAf,"NOSTYLIST","NO STYLIST","Destroy Lonely",2022-08-12,180000,0,true,dalootrobber2121,2023-01-29T14:35:15Z,"rage rap","Opium",0.567,0.773,11,-5.166,0,0.0775,0.0396,0,0.111,0.496,160.08,4
spotify:track:2TKwo7J4oyyiYZvck7ky3R,"Bane","Bane","Destroy Lonely",2019-07-30,140831,65,true,dalootrobber2121,2023-01-29T14:35:26Z,"rage rap","Addicted To Money Ent./ Forever Alive Records",0.568,0.768,5,-5.93,0,0.0358,0.151,0,0.106,0.362,118.865,4
spotify:track:7pdt56nlqNtHs5H8DRBZiO,"VETERAN (feat. Ken Carson)","NO STYLIST","Destroy Lonely;Ken Carson",2022-08-12,176326,1,true,dalootrobber2121,2023-01-29T14:35:35Z,"rage rap","Opium",0.601,0.771,2,-4.966,1,0.315,0.0655,0,0.109,0.319,147.185,4
spotify:track:500l6Cwe40hkPqS7Sf7ufY,"Foreign","Die Lit","Playboi Carti",2018-05-11,142893,68,true,dalootrobber2121,2023-01-31T01:29:37Z,"rage rap","AWGE Label",0.762,0.705,6,-5.195,0,0.164,0.0906,0,0.17,0.264,122.955,4
spotify:track:5fEB6ZmVkg63GZg9qO86jh,"Break from Toronto","PARTYNEXTDOOR","PARTYNEXTDOOR",2013-07-01,99213,82,true,dalootrobber2121,2023-01-31T02:25:58Z,"dark r&b,r&b,trap soul","OVO Sound",0.595,0.678,9,-5.18,1,0.0335,0.0199,0.00389,0.418,0.259,117.067,4
spotify:track:1r8Zl4eOfOcLEb1QJkjtQV,"Born Sinner","Wicked","Yung $hebeel",2022-12-25,246911,0,true,dalootrobber2121,2023-02-04T02:48:04Z,"","Yung $hebeel",0.77,0.838,5,-5.121,0,0.0797,0.0128,0.00000239,0.153,0.6,140.049,4
spotify:track:0pcsbSIPxW2gpuGHV0Gupu,"money (ysl cheetah)","money (ysl cheetah)","travesnextdoor",2022-12-25,85054,0,true,dalootrobber2121,2023-02-04T02:48:31Z,"","utopia",0.623,0.706,1,-4.266,1,0.0678,0.0438,0,0.132,0.0429,159.7,4
spotify:track:30Id3cFcV9emlV4GUlpF1o,"Medusa","Cant Fake Sh!t","Helpmeh!",2022-12-27,140371,0,true,dalootrobber2121,2023-02-04T02:51:16Z,"","4644813 Records DK",0.74,0.473,1,-12.759,1,0.319,0.000588,0,0.364,0.403,144.202,4
spotify:track:5UusfWUMMLEXLMc1ViNZoe,"@ MEH","@ MEH","Playboi Carti",2020-04-16,166799,59,true,dalootrobber2121,2023-02-04T02:52:39Z,"rage rap","AWGE Label",0.876,0.492,11,-8.11,0,0.153,0.0136,0.000283,0.0678,0.4,151.044,4
spotify:track:0F13K9dwYH2zpTWiR8d628,"Go2DaMoon (feat. Kanye West)","Whole Lotta Red","Playboi Carti;Kanye West",2020-12-25,119737,62,true,dalootrobber2121,2023-02-04T02:52:59Z,"rage rap,rap","AWGE/Interscope Records",0.693,0.434,4,-8.786,0,0.385,0.204,0,0.277,0.542,147.066,4
spotify:track:2Eb367lyxqaHt6sLNANyrr,"Sin City","Sin City","Chrishan",2019-12-11,212000,52,true,dalootrobber2121,2023-02-08T00:46:06Z,"","Columbia",0.886,0.225,4,-11.437,1,0.457,0.676,0,0.0938,0.387,120.1,4
spotify:track:1cKHdTo9u0ZymJdPGSh6nq,"I Was Never There","My Dear Melancholy,","The Weeknd;Gesaffelstein",2018-03-30,241066,82,false,dalootrobber2121,2023-02-08T00:46:42Z,"","The Weeknd/Lyric",0.323,0.737,10,-4.008,1,0.0335,0.14,0.000162,0.163,0.156,112.923,4
spotify:track:0Dc7J9VPV4eOInoxUiZrsL,"Don't Tell 'Em","Late Nights: The Album","Jeremih;YG",2015-12-04,266840,77,true,dalootrobber2121,2023-02-19T01:57:38Z,"","Def Jam",0.856,0.527,2,-5.225,1,0.0997,0.392,0,0.11,0.386,98.052,4
spotify:track:0FA4wrjDJvJTTU8AepZTup,"Watch This - ARIZONATEARS Pluggnb Remix","Watch This (ARIZONATEARS Pluggnb Remix)","Lil Uzi Vert;sped up nightcore;ARIZONATEARS",2023-02-05,163139,75,true,dalootrobber2121,2023-02-24T02:12:15Z,"melodic rap,nightcore","sped up nightcore",0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,4
spotify:track:0Tme1gffQUvjvcocQ2FHTM,"See Red","See Red","TaTa;Jenn Carter",2022-05-27,120047,48,true,dalootrobber2121,2023-02-24T02:23:11Z,"new york drill,drill,sexy drill,brooklyn drill,jersey club","Republic Records",0.656,0.867,6,-3.863,1,0.349,0.395,0,0.231,0.855,145.188,4
spotify:track:3azJifCSqg9fRij2yKIbWz,"The Color Violet","Alone At Prom","Tory Lanez",2021-12-10,226466,85,false,dalootrobber2121,2023-03-01T03:28:57Z,"","One Umbrella Records",0.645,0.534,6,-10.8,0,0.0479,0.157,0,0.0863,0.463,105.02,4
spotify:track:6btIpLff2jE56h2N40smAj,"Lady Of Namek","Lady Of Namek","Tory Lanez",2021-11-15,193993,52,true,dalootrobber2121,2023-03-01T03:55:42Z,"","One Umbrella Records",0.676,0.659,11,-5.123,0,0.0476,0.194,0,0.283,0.595,134.985,4
spotify:track:3Osd3Yf8K73aj4ySn6LrvK,"No Church In The Wild","Watch The Throne (Deluxe)","JAŸ-Z;Kanye West;Frank Ocean;The-Dream",2011-08-08,272506,5,true,dalootrobber2121,2023-03-07T03:26:41Z,"hip hop,east coast hip hop,rap,r&b","Roc Nation/RocAFella/IDJ",0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,4
spotify:track:5m0eMnsWwzgGsUxe1mhFYR,"White Tee (with NO1-NOAH)","Life On Earth - EP","Summer Walker;NO1-NOAH",2020-07-10,211373,64,true,dalootrobber2121,2023-03-13T15:43:42Z,"r&b,trap soul","LVRN/Interscope Records",0.791,0.366,1,-8.337,1,0.0966,0.744,0.00000724,0.106,0.335,124.878,4
spotify:track:4xqIYGwwZTEem9U8A42SPF,"Broke In A Minute","The New Toronto 3","Tory Lanez",2020-04-10,132023,71,true,dalootrobber2121,2023-03-26T12:51:02Z,"","Interscope Records",0.929,0.7,0,-5.596,0,0.0903,0.141,0,0.349,0.802,120.009,4
spotify:track:6x2UXxRdaIBW7a9UOzSqAj,"Jade","Jade","4cf",2021-10-28,181129,36,true,dalootrobber2121,2023-04-02T01:19:33Z,"hyperpop,glitch","AFOTL",0.644,0.564,11,-13.993,1,0.13,0.0141,0.0000269,0.0663,0.834,159.04,4
spotify:track:1B6TmCvKjC4dopBohVW51x,"B.E.D.","4275 (Bonus Version)","Jacquees",2018-09-07,236146,76,true,dalootrobber2121,2023-04-14T17:19:01Z,"r&b,trap soul","Republic Records",0.739,0.536,1,-6.501,1,0.0587,0.00374,0,0.0968,0.193,122.023,4
spotify:track:2XHzzp1j4IfTNp1FTn7YFg,"Love Me","I Am Not A Human Being II (Deluxe)","Lil Wayne;Drake;Future",2013-01-01,255053,86,true,dalootrobber2121,2023-04-14T18:04:03Z,"rap,hip hop","CM/Republic",0.67,0.634,11,-6.471,1,0.0326,0.0124,0,0.0946,0.497,124.926,4
spotify:track:1udwFobQ1JoOdWPQrp2b6u,"Surround Sound (feat. 21 Savage & Baby Tate)","The Forever Story (Extended Version)","JID;21 Savage;Baby Tate",2022-10-31,229938,77,true,dalootrobber2121,2023-05-21T02:12:28Z,"","Dreamville/Interscope",0.574,0.567,7,-7.126,0,0.465,0.164,0,0.258,0.526,75.965,4
spotify:track:2xkCK64mVslpApVL7i6Mxj,"Heart Racing","Heart Racing","Kanii;Riovaz;Nimstarr",2023-05-19,156106,61,false,dalootrobber2121,2023-05-25T01:06:48Z,"jersey club","Masked Records/Warner Records",0.818,0.803,11,-6.755,0,0.0996,0.034,0.0000259,0.222,0.692,119.988,4
spotify:track:3fatX7w8Wt9nmwGlXZsRFh,"Paid In Full","Paid In Full","Eric B. & Rakim;Marley Marl",1987-07-07,228266,45,false,dalootrobber2121,2023-05-25T01:07:52Z,"old school hip hop,east coast hip hop,hip hop","Island Records",0.902,0.743,7,-11.136,1,0.229,0.000755,0.00104,0.0555,0.423,98.944,4
spotify:track:2aCj4aX6TXFFUn5zTFRH4w,"Big tonka (feat. Lil Uzi Vert)","2 Alivë (Geëk Pack)","Yeat;Lil Uzi Vert",2022-04-01,207760,59,true,dalootrobber2121,2023-06-09T13:52:41Z,"rage rap,melodic rap","Field Trip Recordings/Geffen Records",0.667,0.67,10,-7.081,0,0.124,0.00652,0,0.122,0.208,130.082,4
spotify:track:39MK3d3fonIP8Mz9oHCTBB,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin;Swae Lee;Lil Wayne;Offset",2023-06-02,231746,72,false,dalootrobber2121,2023-06-09T14:00:45Z,"rap,hip hop","Republic Records",0.591,0.5,11,-6.206,0,0.0529,0.22,0,0.175,0.201,145.819,4
spotify:track:2beD5W9IkefQ04IO39XF7w,"My wrist (with Young Thug)","My wrist (with Young Thug)","Yeat;Young Thug",2023-05-26,190133,62,true,dalootrobber2121,2023-06-09T14:01:04Z,"rage rap,rap,trap,melodic rap","Field Trip Recordings/Geffen Records",0.782,0.629,0,-7.242,1,0.0855,0.00382,0.00676,0.268,0.309,137.031,4
spotify:track:5xP9lQYA8YQmQh6BOxcAnR,"Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series)","Popular [The Idol Vol. 1 (Music from the HBO Original Series)]","The Weeknd;Playboi Carti;Madonna",2023-06-02,215466,1,true,dalootrobber2121,2023-06-27T00:02:45Z,"rage rap","XO / Republic Records",0.854,0.674,1,-6.23,1,0.184,0.0517,0.0000853,0.509,0.848,99.022,4
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,"Alright","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,219333,80,true,dalootrobber2121,2023-06-27T01:34:12Z,"hip hop,west coast hip hop","Aftermath",0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034,4
spotify:track:23TwR29GSeJBfXnXhmDlwR,"Crazy Story, Pt. 3","Grandson, Vol. 1","King Von",2019-09-20,191399,78,true,dalootrobber2121,2023-06-27T03:37:32Z,"chicago drill,drill","Forever and a Day, LLC / EMPIRE",0.729,0.73,11,-5.14,0,0.261,0.00165,0.0000433,0.118,0.41,156.953,4
spotify:track:6IZvVAP7VPPnsGX6bvgkqg,"PRIDE.","DAMN.","Kendrick Lamar",2017-04-14,275253,81,true,dalootrobber2121,2023-06-29T23:04:04Z,"hip hop,west coast hip hop","Aftermath",0.665,0.535,4,-7.056,0,0.0572,0.0786,0.0000168,0.154,0.37,138.842,4
spotify:track:4Cv6ongCvJy9JfSkWVnb5D,"Get Down On It","Something Special","Kool & The Gang",1981,293666,69,false,dalootrobber2121,2023-07-02T15:59:56Z,"disco,funk","Island Def Jam",0.847,0.389,9,-15.362,0,0.0569,0.0753,0.000012,0.0471,0.968,111.52,4
spotify:track:0fivzT98mFK9EZAtJtV2iW,"D U Down","By Any Means 2","Kevin Gates",2017-09-22,193687,52,true,dalootrobber2121,2023-07-20T16:31:09Z,"","Bread Winners' Association/Atlantic",0.795,0.597,0,-6.592,0,0.263,0.0142,0,0.3,0.457,128.907,4
spotify:track:67nepsnrcZkowTxMWigSbb,"MELTDOWN (feat. Drake)","UTOPIA","Travis Scott;Drake",2023-07-28,246133,73,true,dalootrobber2121,2023-08-01T23:12:37Z,"rap","Cactus Jack/Epic",0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,4
spotify:track:6PGoSes0D9eUDeeAafB2As,"LOVE. FEAT. ZACARI.","DAMN.","Kendrick Lamar;Zacari",2017-04-14,213400,83,false,dalootrobber2121,2023-08-07T05:08:34Z,"hip hop,west coast hip hop","Aftermath",0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,4
spotify:track:2P3SLxeQHPqh8qKB6gtJY2,"Poetic Justice","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar;Drake",2012,300160,73,true,dalootrobber2121,2023-08-07T05:10:11Z,"hip hop,west coast hip hop,rap","Aftermath",0.778,0.569,6,-9.985,0,0.378,0.158,0,0.246,0.642,135.958,4
spotify:track:6SwRhMLwNqEi6alNPVG00n,"LOYALTY. FEAT. RIHANNA.","DAMN.","Kendrick Lamar;Rihanna",2017-04-14,227360,76,true,dalootrobber2121,2023-08-07T05:14:39Z,"hip hop,west coast hip hop","Aftermath",0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,4
spotify:track:2FeBslNBMdR9V58uv6hd2t,"N95","Mr. Morale & The Big Steppers","Kendrick Lamar",2022-05-13,195950,3,true,dalootrobber2121,2023-08-07T05:15:08Z,"hip hop,west coast hip hop","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",0.79,0.67,1,-5.527,1,0.105,0.377,0.00000232,0.119,0.408,139.956,4
spotify:track:0vjKXtFLt6Ti08Y3JCnRKB,"Backseat Freestyle","good kid, m.A.A.d city","Kendrick Lamar",2012,212653,58,true,dalootrobber2121,2023-08-07T05:15:32Z,"hip hop,west coast hip hop","Aftermath",0.547,0.651,1,-7.601,1,0.3,0.000739,0,0.235,0.645,77.878,4
spotify:track:3VYzbU22BooAROigHHwycs,"Swimming Pools (Drank) - Extended Version","good kid, m.A.A.d city","Kendrick Lamar",2012,313786,65,true,dalootrobber2121,2023-08-07T05:16:08Z,"hip hop,west coast hip hop","Aftermath",0.669,0.485,6,-7.744,0,0.417,0.123,0.0000268,0.604,0.261,74.376,4
spotify:track:7pj6P5WnxkZsw3XRc8eMe1,"Count Me Out","Mr. Morale & The Big Steppers","Kendrick Lamar",2022-05-13,283642,0,true,dalootrobber2121,2023-08-07T05:17:23Z,"hip hop,west coast hip hop","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",0.776,0.431,4,-7.544,0,0.091,0.671,0,0.153,0.495,133.999,4
spotify:track:4vzJrkfHbCGaodPA5RY5BV,"Loading","Wild West","Central Cee",2021-03-12,173333,67,true,dalootrobber2121,2023-08-08T00:24:27Z,"uk drill,drill,uk grime","Central Cee",0.85,0.68,3,-6.18,0,0.338,0.732,0,0.0964,0.694,144.006,1
spotify:track:1o6x7iRcDQPEEg8YPgLeVA,"Day in the Life","Wild West","Central Cee",2021-03-12,188689,63,true,dalootrobber2121,2023-08-08T00:31:46Z,"uk drill,drill,uk grime","Central Cee",0.905,0.571,2,-7.979,1,0.357,0.228,0,0.113,0.757,144.892,4
spotify:track:08YvUaUsZktAG6zEMDwUqO,"Sprinter","Split Decision","Dave;Central Cee",2023-06-04,229133,30,true,dalootrobber2121,2023-08-08T00:33:31Z,"grime,uk grime,uk drill,drill","Neighbourhood / Live Yours",0.918,0.681,1,-4.705,1,0.201,0.263,0,0.0615,0.706,139.057,4
spotify:track:3diZz7nVRbyuvAXSW7hzI7,"hooligan","The Melodic Blue","Baby Keem",2021-09-22,156774,0,true,dalootrobber2121,2023-08-08T00:40:14Z,"","Columbia",0.602,0.701,5,-5.604,0,0.09,0.263,0.00000102,0.112,0.375,124.033,4
spotify:track:4Af4H9x1RwADB9XizalvUM,"pink panties","The Melodic Blue","Baby Keem",2021-09-10,163508,59,true,dalootrobber2121,2023-08-08T00:40:22Z,"","Columbia",0.918,0.529,8,-6.325,1,0.0847,0.00839,0,0.115,0.262,94.976,4
spotify:track:6XrRiRgDivf3Kv4CKuQh9o,"MOSHPIT","DIE FOR MY BITCH","Baby Keem",2019-07-19,176353,57,true,dalootrobber2121,2023-08-08T00:40:33Z,"","Baby Keem LLC",0.764,0.649,1,-7.517,1,0.318,0.0196,0,0.131,0.335,135.036,4
spotify:track:7m7zZuRVyRsQunMbcTc4e6,"booman","The Melodic Blue","Baby Keem",2021-09-10,155153,57,true,dalootrobber2121,2023-08-08T00:40:50Z,"","Columbia",0.585,0.754,0,-5.396,1,0.142,0.383,0,0.108,0.666,102.853,4
spotify:track:0UTyLmkQgPOEIz95OVAJTR,"range brothers (with Kendrick Lamar)","The Melodic Blue","Baby Keem;Kendrick Lamar",2021-09-10,316733,61,true,dalootrobber2121,2023-08-08T00:41:29Z,"hip hop,west coast hip hop","Columbia",0.667,0.582,11,-5.791,0,0.267,0.00466,0,0.124,0.141,121.972,4
spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,"Praise God","Donda","Kanye West",2021-08-29,226652,72,false,dalootrobber2121,2023-08-08T00:42:31Z,"rap","Rock The World/IDJ/Kanye LP7",0.798,0.545,1,-6.466,1,0.168,0.00904,0.0000948,0.258,0.212,118.029,4
spotify:track:7wyz8PA0B7oBWvR2P5qTWt,"naked freestyle","The Melodic Blue (Deluxe)","Baby Keem",2022-10-28,108500,58,true,dalootrobber2121,2023-08-08T00:43:09Z,"","pgLang/Columbia",0.748,0.561,2,-7.095,1,0.0931,0.327,0,0.16,0.111,60.034,4
spotify:track:754hhnczVNu3ibRaoAcujX,"killstreaks (with Don Toliver & PinkPantheress)","The Melodic Blue (Deluxe)","Baby Keem;Don Toliver;PinkPantheress",2022-10-28,215679,57,true,dalootrobber2121,2023-08-08T00:43:26Z,"bedroom pop","pgLang/Columbia",0.777,0.574,4,-5.565,0,0.0386,0.0542,0.0000187,0.155,0.0603,108.003,4
spotify:track:1ITpqT1kDATCtMBwOK7sYn,"vent","The Melodic Blue","Baby Keem",2021-09-10,136572,66,true,dalootrobber2121,2023-08-08T00:43:31Z,"","Columbia",0.896,0.377,9,-5.502,1,0.0935,0.0123,0.00000143,0.115,0.255,113.886,4
spotify:track:0lodMO0qK83vfPiiD7FMEt,"TOPIA TWINS (feat. Rob49 & 21 Savage)","UTOPIA","Travis Scott;Rob49;21 Savage",2023-07-28,223173,72,true,dalootrobber2121,2023-08-08T00:46:13Z,"rap","Cactus Jack/Epic",0.715,0.567,1,-4.481,0,0.0865,0.06,0,0.0655,0.332,160.098,4
spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,"Broccoli (feat. Lil Yachty)","Big Baby DRAM","DRAM;Lil Yachty",2016-10-21,225205,61,true,dalootrobber2121,2023-08-08T00:50:29Z,"","W.A.V.E. Recordings/EMPIRE/Atlantic",0.886,0.525,8,-7.39,1,0.131,0.236,0,0.057,0.708,145.99,4
spotify:track:2EEeOnHehOozLq4aS0n6SL,"iSpy (feat. Lil Yachty)","iSpy (feat. Lil Yachty)","KYLE;Lil Yachty",2016-12-02,253106,68,true,dalootrobber2121,2023-08-08T00:54:55Z,"","independently popular.",0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,4
spotify:track:15EPc80XuFrb2LmOzGjuRg,"Crew (feat. Brent Faiyaz & Shy Glizzy)","At What Cost","GoldLink;Brent Faiyaz;Shy Glizzy",2017-03-24,176390,74,true,dalootrobber2121,2023-08-09T18:49:42Z,"r&b","Squaaash Club/RCA Records",0.728,0.607,1,-8.417,0,0.132,0.133,0,0.0864,0.445,129.938,4
spotify:track:6wsqVwoiVH2kde4k4KKAFU,"I KNOW ?","UTOPIA","Travis Scott",2023-07-28,211582,79,true,dalootrobber2121,2023-08-10T00:59:50Z,"rap","Cactus Jack/Epic",0.927,0.619,5,-4.441,0,0.0539,0.0186,0,0.104,0.817,117.995,4
spotify:track:4rXLjWdF2ZZpXCVTfWcshS,"fukumean","a Gift & a Curse","Gunna",2023-06-16,125040,78,true,dalootrobber2121,2023-08-10T03:59:50Z,"melodic rap","300 Entertainment",0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,4
spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)","B4 The Storm","Internet Money;Gunna;Don Toliver;NAV",2020-08-28,195428,3,true,dalootrobber2121,2023-08-10T04:01:18Z,"melodic rap","Internet Money Records/ TenThousand Projects",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,4
spotify:track:11kDth1aKUEUMq9r1pqyds,"5% TINT","ASTROWORLD","Travis Scott",2018-08-03,196138,73,true,dalootrobber2121,2023-08-10T21:11:39Z,"rap","Cactus Jack / Epic",0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,4
spotify:track:577YBGuskWkVDCxZrLRB4v,"Pure Cocaine","Street Gossip","Lil Baby",2018-11-30,154023,79,true,dalootrobber2121,2023-08-10T21:11:50Z,"","Quality Control Music/Motown Records/Capitol Records",0.964,0.487,10,-6.071,0,0.421,0.00127,0.00000607,0.115,0.108,127.05,4
spotify:track:1qMMYpVatbRITKCfq1gasi,"PUFFIN ON ZOOTIEZ","I NEVER LIKED YOU","Future",2022-04-29,172933,74,true,dalootrobber2121,2023-08-10T21:11:59Z,"rap","Epic/Freebandz",0.883,0.657,8,-5.748,1,0.305,0.0603,0,0.128,0.284,124.992,4
spotify:track:5gZYpjakt37G3c58FKcQwJ,"Miss The Rage (feat. Playboi Carti)","Trip At Knight (Complete Edition)","Trippie Redd;Playboi Carti",2021-08-21,236883,1,true,dalootrobber2121,2023-08-10T21:12:06Z,"melodic rap,rage rap","1400 Entertainment, Inc. / 10K Projects",0.581,0.877,8,-4.938,1,0.114,0.0151,0,0.826,0.353,77.006,4
spotify:track:4iA88oQWdf4pqbRBRd3sOp,"WAY PAST LUCK (feat. 21 Savage)","GOD DID","DJ Khaled;21 Savage",2022-08-26,136947,40,true,dalootrobber2121,2023-08-11T19:57:20Z,"","Epic/We The Best",0.536,0.589,11,-6.101,0,0.151,0.0169,0,0.469,0.24,77.167,4
spotify:track:1sbEeUY8KsdvgiQi26JBFz,"POPSTAR (feat. Drake)","KHALED KHALED","DJ Khaled;Drake",2021-04-30,200221,64,true,dalootrobber2121,2023-08-11T19:58:42Z,"rap","Epic/We The Best",0.803,0.565,5,-4.711,0,0.235,0.0558,0,0.141,0.474,163.085,4
spotify:track:7LTCmtMpf3JPfBE8gAl64z,"Turn Yo Clic Up (feat. Future)","Turn Yo Clic Up (feat. Future)","Quavo;Future",2023-07-14,230835,56,true,dalootrobber2121,2023-08-12T23:10:26Z,"rap","Quality Control Music/Motown Records",0.869,0.557,11,-7.112,0,0.384,0.577,0,0.139,0.629,124.927,4
spotify:track:4daEMLSZCgZ2Mt7gNm2SRa,"Flooded The Face","Pink Tape","Lil Uzi Vert",2023-06-30,192727,65,true,dalootrobber2121,2023-08-12T23:26:44Z,"melodic rap","Generation Now/Atlantic",0.64,0.609,1,-7.714,0,0.304,0.492,0.00000247,0.152,0.393,131.889,4
spotify:track:2buC0ru4cVutdUhxIjH9Bj,"SUPPOSED TO BE LOVED (feat. Lil Baby, Future & Lil Uzi Vert)","SUPPOSED TO BE LOVED","DJ Khaled;Lil Baby;Future;Lil Uzi Vert",2023-08-11,206972,43,false,dalootrobber2121,2023-08-12T23:32:00Z,"rap,melodic rap","DJ Khaled Productions, Inc / Def Jam Recordings",0.662,0.818,5,-5.678,0,0.226,0.0026,0,0.156,0.387,98.738,4
spotify:track:0B6g379TMw0nYGXA7y5xHz,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin;Future;Lil Uzi Vert",2023-06-02,245240,64,false,dalootrobber2121,2023-08-13T21:13:13Z,"rap,melodic rap","Republic Records",0.775,0.555,9,-7.283,0,0.154,0.177,0.00352,0.208,0.271,135.004,4
spotify:track:3ncgNpxLoBQ65ABk4djDyd,"PICK IT UP (feat. A$AP Rocky)","Pick It Up (feat. A$AP Rocky)","Famous Dex;A$AP Rocky",2017-10-20,191251,57,true,dalootrobber2121,2023-08-13T21:13:53Z,"rap","300 Entertainment",0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,4
spotify:track:3qX1dqmDdmMvvfMVfsx4Bh,"m.A.A.d city","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar;MC Eiht",2012-10-22,350120,65,true,dalootrobber2121,2023-08-13T21:14:06Z,"hip hop,west coast hip hop,g-funk,gangster rap","Aftermath",0.487,0.729,2,-6.815,1,0.271,0.0538,0.00000409,0.44,0.217,91.066,4
spotify:track:2DgMxFMUQRPthW4ROhjen1,"SWEET","SATURATION II","BROCKHAMPTON",2017-08-25,274274,55,true,dalootrobber2121,2023-08-13T21:23:15Z,"","QUESTION EVERYTHING, INC. / EMPIRE",0.718,0.628,10,-6.007,0,0.223,0.543,0,0.116,0.722,92.107,4
spotify:track:42VsgItocQwOQC3XWZ8JNA,"FE!N (feat. Playboi Carti)","UTOPIA","Travis Scott;Playboi Carti",2023-07-28,191700,84,true,dalootrobber2121,2023-08-14T19:24:36Z,"rap,rage rap","Cactus Jack/Epic",0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
spotify:track:5BvfdAtqZXGbR3Ub1Bejb6,"bank account (with Lil Uzi Vert)","The Melodic Blue (Deluxe)","Baby Keem;Lil Uzi Vert",2022-10-28,214240,53,true,dalootrobber2121,2023-08-21T19:18:26Z,"melodic rap","pgLang/Columbia",0.859,0.721,11,-3.369,0,0.237,0.011,0,0.484,0.689,148.015,4
spotify:track:1D3z6HTiQsNmZxjl7F7eoG,"m y . l i f e (with 21 Savage & Morray)","The Off-Season","J. Cole;21 Savage;Morray",2021-05-14,218801,72,true,dalootrobber2121,2023-08-22T16:22:58Z,"rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.597,0.587,7,-7.026,0,0.137,0.0622,0,0.214,0.0753,140.021,4
