Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5C3MYaq6nQKSvJrSf9wqr3,"Plateau","Plateau","Jim Yosef",2024-04-19,155689,39,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","Jim Yosef",0.562,0.7,5,-7.005,0,0.0655,0.0223,0.00000535,0.293,0.509,124.907,4
spotify:track:4p3TU7ZpQ0KN6KlGwctqOt,"Thunderstorm","Thunderstorm","Jim Yosef",2025-06-13,185182,40,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","Jim Yosef",0.551,0.892,4,-3.98,0,0.0989,0.0205,0.00885,0.483,0.35,142.999,4
spotify:track:3tF3IRZGkwNyvvJkJtyTdt,"Unforgivable","Unforgivable","Jim Yosef;Shiah Maisel",2022-09-30,180063,41,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","NCS",0.527,0.774,6,-6.128,0,0.0513,0.0562,0.00000261,0.178,0.411,97.986,4
spotify:track:1wcAM8PcshrRaK0HNZW5QH,"Ghost","Ghost","Jim Yosef;Scarlett",2022-02-04,186136,40,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","Jim Yosef",0.544,0.699,11,-10.193,0,0.0572,0.0676,0,0.679,0.165,127.896,4
spotify:track:4ta1q65XNrayheZwhWqrdp,"Arrow","Arrow","Jim Yosef",2015-10-10,258481,47,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","NCS",0.589,0.858,7,-6.674,1,0.0373,0.00599,0.00027,0.12,0.285,129.981,4
spotify:track:266BQnr6ADykM4hb9Y3GHq,"In Our Blood","In Our Blood","Jim Yosef;Diandra Faye",2022-10-14,175295,38,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"hardstyle,frenchcore","Jim Yosef",0.387,0.716,1,-5.908,0,0.0442,0.133,0.000131,0.293,0.252,74.984,4
spotify:track:5bqikr6GUWmeXA1wCOtcJa,"I See Fire","I See Fire","Jim Yosef;Shiah Maisel",2025-10-24,182465,39,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","Jim Yosef",0.515,0.692,10,-6.171,0,0.0367,0.0594,0.00000495,0.066,0.216,151.899,4
spotify:track:03ih8EjWQS0hugaKQ7cRGh,"Indigo","Indigo","Jim Yosef",2023-03-31,206224,37,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","Jim Yosef",0.494,0.685,6,-6.926,1,0.0649,0.165,0.002,0.227,0.243,124.04,4
spotify:track:7eDvgFy5LEQKnuoT78NMh1,"The Key","The Key","Jim Yosef;Rory Hope",2025-04-25,199810,37,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","Jim Yosef",0.415,0.783,3,-4.122,0,0.198,0.00748,0,0.152,0.336,140.009,4
spotify:track:6wI8ZvzcMazKexWm6cfVoU,"Carousel","Carousel","Jim Yosef;Scarlett",2023-02-17,132778,39,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","LoudKult",0.492,0.809,11,-5.69,0,0.18,0.0328,0,0.497,0.447,128.009,4
spotify:track:18lxa8JMLfedJ7j4038K1e,"Gone For Good","Gone For Good","Rival;Jim Yosef;Alaina Cross",2023-12-01,181714,38,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","NCS",0.427,0.783,5,-4.444,0,0.0539,0.0573,0.0000118,0.144,0.296,140.133,4
spotify:track:1qQo0nFI1aIqKM9EYt6vhF,"Alive","Alive","Jim Yosef",2024-07-12,178703,36,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","Jim Yosef",0.457,0.667,6,-4.363,0,0.0649,0.0472,0,0.608,0.373,128.293,4
spotify:track:5YDJfVmpnQRnbDpWQU8aWZ,"Mythical","Mythical","Jim Yosef",2025-12-26,174785,37,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","Jim Yosef",0.441,0.632,7,-7.4,1,0.0349,0.0177,0.587,0.326,0.147,147.02,4
spotify:track:06o7aVJd8p7EkoX9hUmSbl,"Samurai","Samurai","Jim Yosef",2022-08-09,200048,39,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","NCS",0.406,0.824,5,-6.574,0,0.061,0.00174,0.254,0.351,0.205,90.121,4
spotify:track:22J0MBhjznAX0VLNLIUerX,"Shudder","Shudder","Jim Yosef;EMM",2021-04-23,168831,37,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","NCS",0.293,0.561,7,-9.429,1,0.0978,0.136,0.00084,0.114,0.128,144.252,4
spotify:track:04QDFSiAU9NNhE7WW5oYzZ,"Worst Nightmare","Worst Nightmare","Jim Yosef;Scarlett",2024-08-09,190720,35,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","Jim Yosef",0.471,0.923,2,-3.257,0,0.211,0.00575,0,0.293,0.37,146.793,4
spotify:track:4R9tpCmxEp3plidNEjjk3J,"Story","Story","Jim Yosef;Robbie Rosen",2022-03-11,164925,35,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"progressive house,tropical house","Jim Yosef",0.602,0.693,8,-6.747,1,0.057,0.106,0.00000157,0.272,0.568,112.966,4
spotify:track:4i0uw3B3GarmSUq5YWxtIZ,"Sun Goes Down","Sun Goes Down","Jim Yosef;ROY KNOX",2020-04-10,168040,39,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"melodic bass,future bass","NCS",0.516,0.787,2,-2.386,0,0.0471,0.0222,0.00431,0.105,0.0857,148.144,4
spotify:track:6EKP3pKc2VL9omwQzPSOan,"Can't Wait","NCS is Love, NCS is Life, Vol. 1","Anna Yvette;Jim Yosef",2016-07-28,207046,41,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"chillstep,dubstep","NCS",0.524,0.752,11,-2.842,1,0.0479,0.296,0,0.545,0.199,127.993,4
spotify:track:5mckBAmfLESVaJpPk04zb4,"Destiny","Destiny","Jim Yosef;Electro-Light;Tobu;Anna Yvette;Deaf Kev",2021-08-17,221250,38,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"chillstep,dubstep","NCS",0.522,0.641,5,-7.818,1,0.0413,0.0153,0,0.588,0.146,128.108,4
spotify:track:7HPOkraf58bF7CzwN950F3,"Born To Run","Born To Run","Jim Yosef",2022-08-30,202541,34,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","Jim Yosef",0.463,0.676,9,-6.458,1,0.0379,0.0167,0.00122,0.176,0.111,126.009,4
spotify:track:5cRsg5GsCt9jb45DoepOPi,"Slow Down","Slow Down","Jim Yosef;Shiah Maisel",2021-12-31,149475,36,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","NCS",0.653,0.549,9,-7.777,1,0.0312,0.537,0,0.672,0.402,99.945,4
spotify:track:02rvwgQnyxqH5kiCG5wJUL,"Speed","Speed","Jim Yosef",2017-01-03,203190,39,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","NCS",0.604,0.784,5,-3.118,1,0.0381,0.181,0,0.251,0.282,124.059,4
spotify:track:4dBetHYj151V43CUxXGQKz,"Let You Go","Let You Go","Jim Yosef",2020-05-22,220963,36,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:08Z,"","NCS",0.355,0.496,1,-9.854,0,0.0447,0.0347,0.00196,0.378,0.138,170.01,4
spotify:track:5NcYCtoBkAGyxL5SCF64av,"Sunburst","Sunburst","Tobu;Itro",2014-04-27,189389,57,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.742,0.764,0,-2.864,1,0.0492,0.0454,0.00000264,0.275,0.183,128.025,4
spotify:track:0euyZh7zSUmpNXVpVBdcN2,"Candyland","Candyland","Tobu",2015-02-09,200639,60,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.688,0.867,4,-4.182,1,0.0393,0.0485,0.00118,0.469,0.301,128.003,4
spotify:track:2ej5aQGytuAsd5eNqB7zmG,"Hope","Hope","Tobu",2014-03-30,288339,55,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.711,0.742,11,-4.503,1,0.0525,0.000308,0.844,0.118,0.268,127.994,4
spotify:track:5V4DSf3LZXhtH0cPQDFktz,"Higher","Higher","Tobu",2013-01-01,213394,51,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.449,0.88,4,-2.553,0,0.0489,0.0821,0.0128,0.164,0.36,130,4
spotify:track:3pqfx1XOcuFZDeKOwfOky7,"Cloud 9","Cloud 9","Tobu;Itro",2014-09-21,277524,54,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.69,0.76,7,-4.804,1,0.103,0.0276,0.0000708,0.0937,0.518,128.083,4
spotify:track:2Bz6TombrRCYCka9skP8fP,"Infectious","Infectious","Tobu",2014-06-22,300014,53,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.774,0.863,0,-2.361,1,0.0416,0.0336,0.224,0.0321,0.197,127.991,4
spotify:track:3SwihmhTrJjJwTGfCOILz1,"Roots","Roots","Tobu",2016-07-27,189858,45,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","NCS",0.58,0.91,1,-2.043,1,0.04,0.141,0.000736,0.361,0.486,127.99,4
spotify:track:6AoBSeZg9YYt1GKtfcMGkY,"Colors","Colors","Tobu",2014-01-01,279419,46,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.655,0.668,9,-3.307,1,0.0356,0.0223,0.0000145,0.0767,0.198,127.967,4
spotify:track:7vkg2FwxiYz3Ec4o4hbUbW,"Seven","Seven","Tobu",2014-01-26,230687,44,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.655,0.752,9,-4.287,1,0.0476,0.0475,0.000803,0.641,0.135,127.952,4
spotify:track:5tbmSYRtJBVt4VaAsUlY0r,"Life","Life","Tobu",2014-06-01,204432,43,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.664,0.63,0,-2.551,1,0.0396,0.176,0.0000183,0.0742,0.501,128.011,4
spotify:track:5mckBAmfLESVaJpPk04zb4,"Destiny","Destiny","Jim Yosef;Electro-Light;Tobu;Anna Yvette;Deaf Kev",2021-08-17,221250,38,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"chillstep,dubstep","NCS",0.522,0.641,5,-7.818,1,0.0413,0.0153,0,0.588,0.146,128.108,4
spotify:track:5y03hzWKUV6HBSA1Cskd6I,"Dusk","Dusk","Tobu;Syndec",2014-10-19,221307,43,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.48,0.963,2,-4.795,0,0.0461,0.00338,0.0138,0.131,0.378,127.997,4
spotify:track:3iZR68DZYlOn7ERgVki7qv,"Summer Breeze","Summer Breeze","Jordan Kelvin James;Tobu",2015-01-23,208067,37,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"tropical house","Tobu",0.725,0.877,11,-5.66,0,0.0466,0.0198,0,0.349,0.192,104.989,4
spotify:track:0OXtx36PLrfWZkQhFq27XD,"Live Your Life","Live Your Life","Tobu",2025-03-11,182857,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","NCS",0.526,0.898,11,-6.207,0,0.0494,0.00469,0.00000472,0.101,0.198,105.096,4
spotify:track:4UMvAtW60C1Ocztclvv5jT,"Fantasy","Fantasy","Tobu;Itro",2015-11-18,181708,37,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.687,0.934,3,-5.423,1,0.0485,0.224,0.0000328,0.0818,0.456,128.043,4
spotify:track:5w52LkK8zYIgRMs0ksXSvy,"Cool","Cool","Tobu;Wholm;Blume",2016-12-01,255019,35,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.602,0.872,11,-4.751,1,0.0438,0.0421,0.000964,0.0786,0.297,128.017,4
spotify:track:1ydaHKh77alPrDlcAxQ55S,"Back To You","Back To You","Tobu",2022-11-25,209400,32,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","NCS",0.345,0.655,7,-5.002,0,0.0659,0.297,0,0.349,0.726,97.732,4
spotify:track:6UARHuqAI1PaFYjvScXZRH,"Motion","Motion","Tobu;Wholm",2017-11-10,193247,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.63,0.83,2,-4.621,1,0.0398,0.0526,0.00173,0.0667,0.277,128.003,4
spotify:track:4NbZ6o8qYjNfrvjeXm9eTf,"Nostalgia","Nostalgia","Tobu",2016-01-01,202776,34,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.638,0.706,9,-4.847,1,0.0305,0.0633,0,0.0915,0.355,128.043,4
spotify:track:3lCxIq5oBF22UQRRBaRV3P,"Mesmerize","Mesmerize","Tobu",2014-07-17,262557,37,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.662,0.844,6,-1.893,1,0.0371,0.107,0.00234,0.498,0.148,128.064,4
spotify:track:6eT6Pdke405slbzScSHT37,"If I Disappear","If I Disappear","Tobu;Tom Mårtensson",2022-05-06,208067,34,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","NCS",0.539,0.688,2,-5.987,1,0.0365,0.0623,0,0.0967,0.566,119.946,4
spotify:track:68ykYh0su6aaRQfnSdg1Rr,"Lost","Lost","Tobu",2021-10-01,181875,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","NCS",0.767,0.938,11,-4.76,0,0.0781,0.0193,0.883,0.358,0.349,128.037,4
spotify:track:32W01dpBjPymGWsHuNzL95,"Morning Energy","Morning Energy","Tobu",2012-06-10,197875,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.719,0.812,9,-3.397,1,0.034,0.00314,0.555,0.304,0.418,128.021,4
spotify:track:0m6YyaTedXmbUPRE86J7NC,"Turn It Up","Turn It Up","Tobu",2019-03-22,177600,34,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","NCS",0.73,0.941,11,-3.048,1,0.0497,0.0148,0.802,0.396,0.38,150.053,4
spotify:track:2cdXFSIGd3yCj4snvO8jTt,"Good Times","Good Times","Tobu",2015-03-19,198110,34,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.805,0.824,0,-2.69,1,0.168,0.241,0.00000562,0.584,0.349,126.039,4
spotify:track:28ZQKzC8PHf9mEubC8PfCB,"Holiday","Holiday","Tobu;Itro",2014-08-10,213812,32,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.608,0.936,9,-2.492,0,0.0471,0.185,0.241,0.374,0.461,127.948,4
spotify:track:2Io4QjQqOiWa7NE3d7brUm,"Sound of Goodbye","Sound of Goodbye","Tobu",2015-04-25,187509,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.658,0.729,0,-4.508,1,0.0682,0.358,0.00503,0.0578,0.33,128.051,4
spotify:track:2GKSa1ADfrsGnLpbr1ycsU,"Return To The Wild","Return To The Wild","Michael Shynes;Tobu",2018-11-30,198240,31,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","NCS",0.66,0.537,6,-6.488,1,0.0401,0.193,0,0.0982,0.404,125.092,4
spotify:track:0YQwj7HcRFFdN3zkvzV9Yj,"Faster","Faster","Tobu",2024-08-09,193242,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","NCS",0.512,0.812,9,-5.88,1,0.0431,0.00426,0,0.567,0.484,128.016,4
spotify:track:1tMljCKYMCE1yrhfKFjhhv,"Geometry","Geometry","Tobu;Diviners",2024-11-14,155076,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"tropical house","NCS",0.676,0.663,6,-6.451,0,0.0388,0.175,0.0000647,0.544,0.31,130.048,4
spotify:track:7KRHYSeLSq8yWBeBhaTqPF,"Running Away","Running Away","Tobu;Marcus Mouya",2014-12-22,188452,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.6,0.883,9,-4.812,0,0.1,0.0945,0.00116,0.686,0.308,128.054,4
spotify:track:5uk9LMZoMLxEXGmHpxy8ag,"Caelum","Caelum","Tobu",2013-09-03,275698,34,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.694,0.936,3,-2,0,0.0465,0.0562,0.000375,0.36,0.223,127.973,4
spotify:track:0BreOtlZZK1YnoP3Gznkwp,"Find Myself","Perpetuo","Tobu;Tom Mårtensson;Bonalt & Hadi",2020-12-27,182005,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.723,0.753,0,-5.211,1,0.0606,0.253,0,0.0738,0.378,105.007,4
spotify:track:1g9hJ22UB364Kcu8DSsTyC,"Funk It","Funk It","Tobu",2025-01-09,182475,28,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","NCS",0.617,0.867,1,-5.299,0,0.0308,0.0757,0.0459,0.113,0.541,99.994,4
spotify:track:1oEJjpVkr2ftXAXOzT3YlV,"Such Fun","Ninety9Lives 97: Level Up","Tobu",2015-12-05,187514,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Ninety9Lives",0.642,0.657,6,-3.572,1,0.0975,0.183,0,0.405,0.393,128.049,4
spotify:track:5HfZBymz4zutjojJg1WdVL,"Bliss","Bliss","Tobu",2025-03-28,199335,29,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.637,0.735,5,-3.233,1,0.0325,0.302,0.0000466,0.112,0.307,128.003,4
spotify:track:5bHIwfoDSPocZ88ZZgvWjR,"Magic","Magic","Tobu;Itro",2013-12-04,253178,29,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.738,0.786,6,-4.66,1,0.0339,0.0083,0.36,0.623,0.486,127.976,4
spotify:track:2KmyxnOJPScb2yyb8Z9vNx,"Play - Tobu Remix","Play (Remixes, Vol. 2)","K-391;Alan Walker;Tungevaag;Mangoo;Tobu",2019-10-25,188533,27,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"big room,eurodance","Kreatell Music",0.646,0.53,9,-5.748,1,0.0409,0.264,0,0.121,0.208,104.912,4
spotify:track:23MC7MQX0eEbyyvHxx0xqc,"Cruel","Cruel","Tobu",2018-05-17,230335,26,true,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.517,0.563,3,-5.931,1,0.0428,0.687,0,0.156,0.465,146.888,4
spotify:track:69UrgyD6Xqwq2vrCnVI2C6,"Puzzle","Puzzle","Tobu",2015-07-31,183764,29,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.694,0.91,11,-3.227,0,0.122,0.0144,0.0664,0.164,0.448,128.043,4
spotify:track:5MH0GrepZiJi4lE53eAArz,"Better Days","Better Days","Tobu;Wholm",2023-04-14,202500,27,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.609,0.881,3,-6.021,1,0.0331,0.0442,0.583,0.449,0.534,128.031,4
spotify:track:7rFD3idGdyRlp114JmqgnZ,"Memory Lane","Memory Lane","Tobu",2022-08-12,242739,26,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","NCS",0.789,0.903,0,-1.679,1,0.0512,0.0692,0.00217,0.108,0.636,115.009,4
spotify:track:00jCzVGVgiQnko3RXvVbVd,"Candyland Pt. II","Candyland Pt. II","Tobu",2019-12-20,213984,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.683,0.693,6,-4.971,1,0.0467,0.00378,0.148,0.217,0.543,128.045,4
spotify:track:1azAgxd67KppXkhuMIyFXU,"Heroes","Heroes","Tobu;Luke Bergs",2025-04-25,168000,27,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"tropical house","Tobu",0.624,0.909,10,-5.599,1,0.067,0.0103,0.453,0.152,0.424,124.975,4
spotify:track:0H7i3nfRgIQuadIM1vDaIa,"Heaven","Heaven","Tobu",2024-06-28,187500,26,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.616,0.805,3,-8.261,1,0.0311,0.0443,0.00459,0.107,0.339,127.97,4
spotify:track:1bVd5VhBiewucukmbGVUPO,"Damn Son","Sugar","Tobu",2016-02-21,185639,28,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.788,0.911,4,-1.896,1,0.187,0.218,0,0.341,0.416,128.01,4
spotify:track:15kXqquEcAYMgqu1Z7rHnp,"Alive","Alive","Steerner;Tobu",2016-10-19,229472,27,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"progressive house","Proximity",0.467,0.915,4,-2.15,1,0.0448,0.224,0,0.561,0.277,128.062,4
spotify:track:2roZ2RkgumFcF2pq2P2x9L,"Sweet Story","Sweet Story","Tobu",2015-01-07,256812,27,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.514,0.833,2,-3.213,1,0.0528,0.198,0.000142,0.264,0.217,199.991,4
spotify:track:48KCqoKeuoT1RNFQShGvB8,"Rollercoaster","Rollercoaster","Tobu",2017-03-28,181093,27,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.68,0.701,8,-2.785,1,0.0367,0.142,0,0.0875,0.416,124.022,4
spotify:track:60KrjAOXN4Njnj0VU5d0lB,"Keep on Living","Perpetuo","Tobu",2020-12-27,192476,23,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:18Z,"","Tobu",0.688,0.755,6,-3.775,1,0.0318,0.362,0.0000025,0.103,0.397,107.134,4
spotify:track:0lks2Kt9veMOFEAPN0fsqN,"Lily","Different World","Alan Walker;K-391;Emelie Hollow",2018-12-14,195840,74,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"norwegian pop","Kreatell Music",0.423,0.634,6,-5.877,0,0.0578,0.196,0,0.189,0.467,150.978,4
spotify:track:1jLsirPDkUS2g4gnkYua58,"Ignite","Ignite","Alan Walker;Julie Bergan;K-391;SEUNGRI",2018-05-11,210288,71,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"norwegian pop,k-pop","Kreatell Music",0.681,0.864,8,-4.3,0,0.116,0.0208,0.00000398,0.192,0.479,90.008,4
spotify:track:4jp4Z02kzzg8gK0NmDGgml,"Play","Play","K-391;Alan Walker;Tungevaag;Mangoo",2019-08-30,167976,70,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"big room,eurodance","Kreatell Music",0.52,0.798,6,-5.498,0,0.0391,0.101,0,0.0932,0.168,101.944,4
spotify:track:67O8CWXxPsfz8orZVGMQwf,"End of Time","End of Time","K-391;Alan Walker;Ahrix",2020-03-06,187560,65,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"","Kreatell Music",0.81,0.7,4,-5.664,0,0.0399,0.267,0.0000669,0.137,0.193,116.019,4
spotify:track:4heFQCyiW0RUEX1Q1lb008,"Different World (feat. CORSAK)","Different World","Alan Walker;K-391;Sofia Carson;CORSAK",2018-12-14,202906,60,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"chinese r&b","Kreatell Music",0.602,0.752,7,-4.931,0,0.0361,0.0638,0,0.13,0.331,130.037,4
spotify:track:3W9qTBib3dDpL9hS4iE11o,"Lonely World","Lonely World","K-391;Victor Crone",2022-05-26,192802,58,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"","IIIIXI Records",0.714,0.723,10,-7.154,1,0.0373,0.146,0,0.108,0.572,127.94,4
spotify:track:5hGpk0C8Ns9LGhPwQkEBrK,"Mona Lisa","Mona Lisa","K-391",2026-01-23,191651,53,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"","IIIIXI Records",0.646,0.675,7,-5.691,0,0.0282,0.0676,0.00000146,0.2,0.336,102.995,4
spotify:track:5XND8aufA4UvtqAgARcjfN,"Aurora","Aurora","K-391;RØRY",2020-10-23,164166,55,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"","Kreatell Music",0.498,0.689,6,-5.849,0,0.0772,0.0784,0,0.188,0.176,143.804,4
spotify:track:5eRVs0QyysvRSS8hwTsJJQ,"Die Alone","Die Alone","K-391;Hoaprox;Nick Strand",2024-03-22,192666,52,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"v-pop","Universal Music AB",0.622,0.542,7,-7.625,1,0.0324,0.0297,0,0.328,0.126,90.02,4
spotify:track:6cl76PUPFsSSYSuXgSVvn7,"Alive","Alive","K-391",2024-02-02,174374,48,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"","Universal Music AB",0.722,0.676,1,-7.452,1,0.036,0.0189,0.00000471,0.175,0.271,127.983,4
spotify:track:2sVcG5mresyV79qpYr3M1C,"Paradise","World Of Walker","Alan Walker;K-391;Boy In Space",2021-11-26,183344,52,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"","Kreatell Music",0.779,0.58,0,-6.168,0,0.0355,0.158,0,0.124,0.679,148.916,4
spotify:track:0Ocrs56ZBp7z8oueL4hqgm,"Earth","Earth","K-391",2014,233325,55,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"","NCS",0.547,0.8,10,-7.978,1,0.05,0.0861,0.0102,0.103,0.0864,166.934,4
spotify:track:57Clc3HLRcpgXQ8Q5cOUNB,"Getting Lost","Getting Lost","MOGUAI;Keanu Silva;GRATIFY;K-391",2024-12-13,161200,46,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"big room,future house","absrd wrld",0.645,0.857,0,-4.42,0,0.0354,0.00927,0.173,0.177,0.293,134.979,4
spotify:track:48DMjkhzQNhWeRq6QQ4kRz,"Nightmare","Nightmare","K-391;Julianne Aurora",2022-02-24,203669,44,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"","IIIIXI Records",0.611,0.815,10,-5.755,0,0.0378,0.0484,0.0000231,0.107,0.409,92.506,4
spotify:track:1PGjHonPC2r4vHCAfwEof5,"Magic","Magic","K-391",2023-02-10,178461,44,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:28:32Z,"","Universal Music AB",0.626,0.889,7,-3.346,0,0.0504,0.227,0,0.131,0.674,150.128,4
